account_id,district_id,open_date,statement_frequency,name,region,population,num_cities,urban_ratio,avg_salary,entrepreneur_1000,municipality_population.500,municipality_population_500.1999,municipality_population_2000.9999,municipality_population_..10000,unemployment_rate_for_95,unemployment_rate_for_96,crimes_committed_in_95,crimes_committed_in_96,num_customers,credit_cards,loan_id,loan_granted_date,loan_amount,loan_payments,loan_term,loan_status,loan,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
3693,61,1993-01-29,monthly,Trebic,south Moravia,117897,6,53.8,8814,107,139,28,5,1,4.7,5.74,2112,2059,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,59900,15,NA,123810,1000
3694,70,1996-07-06,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,25600,15,NA,72747,1100
3695,30,1997-04-02,monthly,Sokolov,west Bohemia,94812,10,81.8,9650,100,15,13,8,2,3.3,3.67,2985,2804,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,12700,15,NA,49197,700
3696,1,1996-06-22,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,28300,15,6,83637,800
3697,45,1993-04-29,monthly,Jicin,east Bohemia,77917,5,53.5,8390,132,85,19,6,1,2.2,2.89,2080,2122,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,26560,15,NA,73444,900
3698,1,1996-03-03,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5500,200,NA,24399,900
3699,50,1993-08-05,monthly,Svitavy,east Bohemia,102609,6,52,8187,94,75,33,2,3,4.8,5.45,2123,2134,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,49200,15,NA,69373,600
3700,1,1997-06-03,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,47840,15,NA,75449,800
3701,76,1993-10-06,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736,2807,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14350,15,NA,59563,800
3702,53,1995-04-13,monthly,Blansko,south Moravia,107911,7,50.9,8240,99,88,33,6,2,2.5,3.56,1850,1903,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,35200,15,NA,89187,800
3703,74,1997-06-18,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2500,15,NA,17088,400
3704,75,1993-01-24,monthly,Prerov,north Moravia,138032,5,64.6,8819,99,67,30,4,2,5.3,5.66,4063,4505,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,12050,15,NA,49736,500
3705,20,1997-10-24,monthly,Strakonice,south Bohemia,70646,4,58.4,8547,120,94,14,3,1,2.6,3.64,1563,1542,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,62200,15,NA,143527,200
3706,8,1996-04-04,monthly,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,127,95,19,7,1,1.2,1.44,5179,4987,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7200,15,NA,43580,1000
3708,64,1996-11-24,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484,4265,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,17500,15,NA,71782,900
3709,74,1996-03-05,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,13100,15,92,68960,500
3710,1,1995-02-25,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,15200,15,7,58751,600
3711,3,1997-05-08,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824,2813,1,0,5731,1997-11-05,460980,7683,60,D,TRUE,TRUE,36300,2,NA,103750,-6280
3712,3,1994-09-13,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824,2813,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,17400,15,NA,33267,900
3715,74,1997-11-27,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2200,700,NA,21000,900
3716,1,1997-04-14,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4000,700,NA,27700,200
3717,56,1994-05-20,monthly,Breclav,south Moravia,124605,8,46,8772,126,11,42,14,1,4.6,4.98,2854,3158,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,15100,15,NA,54663,400
3718,63,1994-04-16,monthly,Vyskov,south Moravia,86513,5,50.5,8288,110,38,36,5,1,3.7,4.52,1562,1460,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8100,15,NA,44457,900
3719,37,1997-06-19,monthly,Litomerice,north Bohemia,114006,9,62.3,9065,123,71,26,6,2,4.4,5.39,4147,4166,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,19300,15,NA,53669,200
3720,36,1993-07-30,monthly,Liberec,north Bohemia,159617,9,85.2,9198,131,29,19,8,1,3.3,4.28,5796,6132,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,10150,15,NA,65002,800
3721,22,1996-02-21,monthly,Domazlice,west Bohemia,58400,6,52.4,8620,100,65,16,4,1,1.1,1.25,1089,1117,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7710,15,NA,26244,500
3722,76,1997-12-07,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736,2807,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,21120,15,NA,53553,1100
3723,2,1996-06-14,monthly,Benesov,central Bohemia,88884,5,46.7,8507,132,80,26,6,2,1.6,1.85,2159,2674,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,26100,15,NA,105445,700
3724,16,1997-08-06,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874,1913,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,22200,15,NA,99789,400
3725,33,1995-06-11,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650,4859,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,16900,15,NA,88110,800
3726,54,1996-07-14,monthly,Brno - mesto,south Moravia,387570,1,100,9897,140,0,0,0,1,1.6,1.96,18721,18696,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,63900,15,NA,115659,400
3727,66,1996-01-19,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247,2103,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,20480,15,9,82056,600
3728,10,1994-08-18,monthly,Praha - vychod,central Bohemia,92084,5,46.7,10124,141,55,29,4,3,0.5,0.54,3810,4316,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,16100,15,NA,48358,1000
3729,31,1995-04-14,monthly,Tachov,west Bohemia,51313,4,59.2,8930,108,34,12,3,1,3.5,4.2,1328,1452,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6100,15,NA,25418,300
3730,17,1994-09-08,monthly,Pelhrimov,south Bohemia,74062,7,61.4,8114,119,99,15,4,2,2.3,2.62,1003,1181,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,13950,15,NA,62980,800
3731,70,1996-05-20,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2160,15,NA,26063,1100
3732,21,1997-05-25,monthly,Tabor,south Bohemia,103347,7,67,9104,123,87,16,7,1,1.5,2.07,2299,2354,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7000,15,NA,37924,500
3733,33,1996-07-22,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650,4859,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,59600,15,7,128079,1000
3734,43,1993-03-08,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085,3891,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,29100,0,NA,37487,-12790
3735,1,1995-04-27,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,59200,15,18,141990,300
3736,54,1996-05-08,monthly,Brno - mesto,south Moravia,387570,1,100,9897,140,0,0,0,1,1.6,1.96,18721,18696,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14550,15,NA,43395,1000
3737,34,1995-03-01,monthly,Chomutov,north Bohemia,125236,5,87.7,9675,100,28,11,1,4,6.4,7.68,5323,5190,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,10100,15,NA,44798,1100
3738,51,1993-08-01,monthly,Trutnov,east Bohemia,121947,11,70.5,8541,131,37,28,7,3,2.5,2.97,3496,3839,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,23000,15,NA,73194,700
3739,1,1997-03-25,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,22100,15,NA,73466,600
3741,65,1996-08-18,monthly,Znojmo,south Moravia,114200,4,43.7,8403,105,101,41,4,1,5.7,5.72,2157,2718,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6500,15,NA,40926,800
3742,59,1997-05-11,monthly,Kromeriz,south Moravia,108871,6,62.1,8444,106,41,29,7,2,3.2,3.47,2595,2305,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,11250,15,NA,30768,1000
3743,1,1996-03-22,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,44500,15,16,71901,600
3745,5,1993-08-04,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616,3040,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,60800,15,20,154590,900
3746,70,1996-06-04,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,33440,15,NA,108608,1000
3747,1,1994-05-01,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,5739,1995-01-02,76380,6365,12,A,TRUE,FALSE,8700,15,NA,41703,1100
3748,1,1993-07-10,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7800,15,NA,22689,1000
3749,68,1996-08-10,monthly,Frydek - Mistek,north Moravia,228848,6,57.2,9893,96,15,40,18,2,4,4.72,5623,5887,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,31600,15,9,91968,800
3750,77,1995-03-18,monthly,Vsetin,north Moravia,148545,4,53.5,8909,113,8,35,12,3,4,5.56,3460,3590,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,22240,15,NA,83435,1000
3751,9,1993-09-15,monthly,Nymburk,central Bohemia,81344,6,55.3,8899,149,61,23,4,2,3.3,3.97,2987,2487,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,42400,15,NA,66480,1100
3752,1,1994-11-25,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,5740,1995-04-02,18564,1547,12,A,TRUE,FALSE,18100,15,NA,93906,200
3753,28,1995-02-24,monthly,Plzen - sever,west Bohemia,72541,8,36.9,8594,112,66,26,10,0,1.6,2.01,1580,1525,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7500,15,NA,51054,900
3755,64,1996-01-20,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484,4265,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,51300,15,NA,141091,200
3757,64,1997-09-24,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484,4265,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,29700,15,4,91511,1100
3758,38,1995-09-19,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7,8.23,2653,2822,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,29100,15,8,60150,800
3759,1,1993-12-29,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6400,15,NA,44997,600
3760,44,1993-01-13,monthly,Chrudim,east Bohemia,105606,7,53,8254,97,77,26,7,2,2.7,3.76,2166,2325,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,62600,15,NA,169292,1000
3763,55,1995-08-23,monthly,Brno - venkov,south Moravia,157042,9,33.9,8743,111,49,70,18,0,1.8,2.43,3659,3894,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,13700,15,NA,48225,800
3764,69,1995-11-05,monthly,Jesenik,north Moravia,42821,3,48.4,8173,124,4,13,5,1,NA,7.01,NA,1358,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8400,15,NA,46575,900
3765,32,1996-11-14,monthly,Ceska Lipa,north Bohemia,105058,10,81,9272,118,32,19,7,2,2.8,3.22,4340,4505,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,3600,15,NA,19938,600
3767,1,1995-11-15,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,22720,15,10,66439,600
3768,52,1997-06-06,monthly,Usti nad Orlici,east Bohemia,139012,10,61.9,8363,108,59,41,8,3,2.5,3.49,2564,2799,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,63000,15,NA,116983,400
3769,3,1996-05-14,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824,2813,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9900,15,NA,34603,700
3770,23,1995-09-20,monthly,Cheb,west Bohemia,87419,9,85.5,8624,102,21,11,4,3,1.7,2.66,2879,3198,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,45760,15,15,117773,200
3771,22,1993-06-11,monthly,Domazlice,west Bohemia,58400,6,52.4,8620,100,65,16,4,1,1.1,1.25,1089,1117,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,64700,15,NA,163152,700
3772,7,1995-11-20,monthly,Melnik,central Bohemia,94725,6,63.4,9920,130,38,28,1,3,2.2,2.87,4289,4846,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,27100,15,NA,77178,1100
3773,10,1997-05-04,monthly,Praha - vychod,central Bohemia,92084,5,46.7,10124,141,55,29,4,3,0.5,0.54,3810,4316,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,11950,15,NA,34703,700
3774,72,1996-08-30,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672,9208,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,17600,15,NA,57568,300
3775,19,1993-06-27,monthly,Prachatice,south Bohemia,51428,4,52.7,8402,120,50,11,3,1,3.1,3.98,999,1099,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,11300,15,NA,30980,300
3776,1,1996-10-16,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,24600,15,2,85278,1000
3777,70,1995-01-19,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7140,15,NA,30689,200
3778,52,1993-07-04,monthly,Usti nad Orlici,east Bohemia,139012,10,61.9,8363,108,59,41,8,3,2.5,3.49,2564,2799,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,50800,15,70,130297,1100
3779,74,1995-07-08,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,23000,15,NA,75965,200
3780,44,1995-11-25,monthly,Chrudim,east Bohemia,105606,7,53,8254,97,77,26,7,2,2.7,3.76,2166,2325,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9300,15,NA,29960,300
3781,31,1993-03-26,monthly,Tachov,west Bohemia,51313,4,59.2,8930,108,34,12,3,1,3.5,4.2,1328,1452,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,51500,15,12,115356,800
3783,40,1995-11-29,monthly,Teplice,north Bohemia,128118,8,85.3,9317,97,9,16,6,3,6.4,7.07,6949,6872,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,27520,15,NA,46189,300
3784,25,1996-01-22,monthly,Klatovy,west Bohemia,88757,10,61.7,8554,113,60,33,3,2,2.4,2.68,1822,2218,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,10900,15,NA,46039,400
3785,10,1993-03-24,monthly,Praha - vychod,central Bohemia,92084,5,46.7,10124,141,55,29,4,3,0.5,0.54,3810,4316,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,64100,15,NA,146168,200
3786,21,1993-06-22,monthly,Tabor,south Bohemia,103347,7,67,9104,123,87,16,7,1,1.5,2.07,2299,2354,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,68000,3,NA,162208,-2767
3787,70,1993-02-19,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,23400,15,NA,88504,800
3788,70,1993-04-10,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,53300,15,NA,111777,300
3789,6,1996-08-18,monthly,Kutna Hora,central Bohemia,77963,4,51.5,8546,126,60,23,4,2,2.9,4.02,2640,3120,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,70500,15,NA,123718,500
3792,10,1993-08-11,monthly,Praha - vychod,central Bohemia,92084,5,46.7,10124,141,55,29,4,3,0.5,0.54,3810,4316,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4300,15,NA,27784,300
3793,5,1996-06-28,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616,3040,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,17500,15,NA,46780,300
3794,20,1997-02-03,monthly,Strakonice,south Bohemia,70646,4,58.4,8547,120,94,14,3,1,2.6,3.64,1563,1542,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,27300,15,NA,80743,400
3795,36,1996-03-18,monthly,Liberec,north Bohemia,159617,9,85.2,9198,131,29,19,8,1,3.3,4.28,5796,6132,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,22200,15,NA,66564,900
3796,53,1993-05-25,monthly,Blansko,south Moravia,107911,7,50.9,8240,99,88,33,6,2,2.5,3.56,1850,1903,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,24000,15,NA,90862,400
3797,64,1994-09-03,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484,4265,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5600,300,NA,40106,1000
3798,15,1997-08-27,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845,1879,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,15680,15,NA,54654,200
3799,74,1996-11-29,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,25800,15,NA,70458,900
3800,30,1996-09-16,monthly,Sokolov,west Bohemia,94812,10,81.8,9650,100,15,13,8,2,3.3,3.67,2985,2804,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6600,15,NA,35840,900
3801,1,1996-06-20,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,26700,15,NA,74448,200
3802,44,1996-04-18,monthly,Chrudim,east Bohemia,105606,7,53,8254,97,77,26,7,2,2.7,3.76,2166,2325,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5800,15,NA,26750,200
3803,61,1996-01-26,monthly,Trebic,south Moravia,117897,6,53.8,8814,107,139,28,5,1,4.7,5.74,2112,2059,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,23400,15,NA,43692,1100
3804,7,1994-04-07,monthly,Melnik,central Bohemia,94725,6,63.4,9920,130,38,28,1,3,2.2,2.87,4289,4846,1,0,5750,1996-02-08,63252,5271,12,A,TRUE,FALSE,31800,15,NA,86343,13098
3805,9,1994-07-02,monthly,Nymburk,central Bohemia,81344,6,55.3,8899,149,61,23,4,2,3.3,3.97,2987,2487,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,15200,15,NA,59446,1000
3806,36,1996-04-18,monthly,Liberec,north Bohemia,159617,9,85.2,9198,131,29,19,8,1,3.3,4.28,5796,6132,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,26700,15,21,70301,200
3807,53,1995-09-05,monthly,Blansko,south Moravia,107911,7,50.9,8240,99,88,33,6,2,2.5,3.56,1850,1903,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,36640,15,21,86137,1000
3808,38,1993-08-11,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7,8.23,2653,2822,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,34880,15,NA,79590,500
3809,1,1996-11-21,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,13760,2,NA,61931,1000
3810,43,1995-06-22,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085,3891,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,11800,15,NA,58368,500
3811,1,1996-10-26,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,7830,15,8,47543,800
3812,72,1995-01-16,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672,9208,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,11100,15,NA,48260,400
3813,1,1997-10-09,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,13000,15,NA,43659,1100
3814,74,1995-12-27,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5600,400,NA,28400,900
3815,1,1996-03-24,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,63500,15,NA,129828,400
3816,25,1996-04-21,monthly,Klatovy,west Bohemia,88757,10,61.7,8554,113,60,33,3,2,2.4,2.68,1822,2218,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5000,700,NA,44600,400
3817,70,1995-02-10,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,10080,15,NA,40529,700
3818,74,1993-01-01,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,38080,15,NA,82001,600
3819,69,1996-11-11,monthly,Jesenik,north Moravia,42821,3,48.4,8173,124,4,13,5,1,NA,7.01,NA,1358,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9700,15,NA,36243,700
3820,1,1993-11-14,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,40160,15,NA,93071,700
3821,18,1996-04-18,monthly,Pisek,south Bohemia,70699,4,65.3,8968,131,60,13,2,1,2.8,3.35,1740,1910,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,33700,15,NA,68169,500
3822,8,1993-09-22,monthly,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,127,95,19,7,1,1.2,1.44,5179,4987,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,21752,15,NA,66578,500
3823,74,1995-04-19,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,20000,15,NA,61108,1000
3824,41,1994-03-20,monthly,Usti nad Labem,north Bohemia,118650,3,85.6,9832,114,8,8,5,1,3.3,4.48,6445,5471,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,18900,15,NA,42367,700
3825,7,1993-12-14,monthly,Melnik,central Bohemia,94725,6,63.4,9920,130,38,28,1,3,2.2,2.87,4289,4846,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,26500,15,NA,68184,400
3826,34,1995-03-05,monthly,Chomutov,north Bohemia,125236,5,87.7,9675,100,28,11,1,4,6.4,7.68,5323,5190,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,16640,15,NA,59853,900
3827,1,1994-10-04,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14400,15,NA,48842,200
3828,44,1997-08-28,monthly,Chrudim,east Bohemia,105606,7,53,8254,97,77,26,7,2,2.7,3.76,2166,2325,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2010,15,NA,21977,1100
3830,56,1997-04-20,monthly,Breclav,south Moravia,124605,8,46,8772,126,11,42,14,1,4.6,4.98,2854,3158,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,21580,15,NA,61693,700
3832,45,1996-01-22,monthly,Jicin,east Bohemia,77917,5,53.5,8390,132,85,19,6,1,2.2,2.89,2080,2122,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8800,15,NA,39863,200
3833,77,1997-07-13,monthly,Vsetin,north Moravia,148545,4,53.5,8909,113,8,35,12,3,4,5.56,3460,3590,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,59800,15,NA,120180,800
3834,54,1993-01-19,monthly,Brno - mesto,south Moravia,387570,1,100,9897,140,0,0,0,1,1.6,1.96,18721,18696,2,0,5754,1994-09-28,23052,1921,12,A,TRUE,FALSE,24000,15,NA,54322,700
