,account_id,district_id,date,statement_frequency,name,region,population,num_cities,urban_ratio,avg_salary,entrepreneur_1000,municipality_population<500,municipality_population_500-1999,municipality_population_2000-9999,municipality_population_>=10000,unemployment_rate_for_95,unemployment_rate_for_96,crimes_committed_in_95,crimes_committed_in_96,num_customers,credit_cards,loan_id,loan_granted_date,loan_amount,loan_payments,loan_term,loan_status,loan,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
3732,4681,70,1995-08-08,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,0.0,5942.0,1997-03-15,162624.0,3388.0,48.0,C,True,False,18400,15,NA,73290,14512
3733,4715,8,1996-10-28,monthly,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,127,95,19,7,1,1.2,1.44,5179.0,4987,1,1.0,5953.0,1997-03-14,97176.0,4049.0,24.0,C,True,False,62900,15,5.0,119073,400
3734,4725,73,1997-04-14,monthly,Opava,north Moravia,182027,7,56.4,8746,90,17,49,12,2,3.3,3.74,4355.0,4433,1,0.0,5956.0,1997-11-04,168264.0,4674.0,36.0,C,True,False,28100,15,NA,70586,700
3735,4727,2,1995-02-13,monthly,Benesov,central Bohemia,88884,5,46.7,8507,132,80,26,6,2,1.6,1.85,2159.0,2674,1,0.0,5959.0,1995-08-11,107640.0,4485.0,24.0,A,True,False,51500,15,NA,123789,600
3736,4729,66,1997-05-23,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247.0,2103,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,14080,4,NA,36383,-1153
3737,4743,64,1993-05-05,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484.0,4265,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,65700,3,NA,173875,-1377
3738,4746,54,1997-02-21,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,1,1.0,5963.0,1997-09-07,204780.0,3413.0,60.0,C,True,False,64600,15,4.0,151002,200
3739,4753,1,1996-11-07,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,31680,0,NA,48487,-4040
3740,4768,39,1996-06-17,monthly,Most,north Bohemia,119895,4,89.9,10446,90,17,4,3,2,7.3,9.4,4947.0,4743,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,62700,0,NA,125262,-190
3741,4774,66,1994-01-14,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247.0,2103,2,0.0,5970.0,1995-07-09,465072.0,9689.0,48.0,C,True,False,42880,15,NA,99235,300
3742,4784,46,1997-08-08,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854.0,2618,2,0.0,5973.0,1997-11-24,219456.0,4572.0,48.0,C,True,False,29500,15,NA,95801,400
3743,4794,72,1996-12-18,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672.0,9208,1,0.0,5976.0,1997-12-27,465504.0,9698.0,48.0,D,True,True,16200,3,NA,49947,-1736
3744,4803,26,1996-06-08,monthly,Plzen - mesto,west Bohemia,170449,1,100.0,10787,131,0,0,0,1,2.6,3.09,6041.0,6261,1,0.0,5977.0,1997-02-25,59136.0,1232.0,48.0,C,True,False,17900,15,NA,38938,6620
3745,4825,15,1994-06-04,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845.0,1879,2,0.0,5980.0,1995-08-18,21396.0,1783.0,12.0,A,True,False,26300,15,NA,49990,1000
3746,4851,52,1996-02-04,monthly,Usti nad Orlici,east Bohemia,139012,10,61.9,8363,108,59,41,8,3,2.5,3.49,2564.0,2799,2,0.0,5988.0,1996-08-22,141648.0,5902.0,24.0,A,True,False,60700,15,NA,144983,200
3747,4852,47,1995-04-13,monthly,Pardubice,east Bohemia,162580,6,72.8,9538,111,83,26,5,1,1.5,1.81,6079.0,5410,1,0.0,5989.0,1996-03-04,213300.0,5925.0,36.0,C,True,False,8160,15,NA,42444,400
3748,4858,67,1997-06-21,monthly,Bruntal,north Moravia,106054,6,63.1,8110,109,38,25,6,2,5.7,6.55,3244.0,3079,1,0.0,5991.0,1998-07-27,335184.0,6983.0,48.0,D,True,True,37400,5,NA,100571,-6653
3749,4863,5,1996-03-12,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616.0,3040,1,1.0,5992.0,1997-03-18,76080.0,6340.0,12.0,A,True,False,38900,15,30.0,105699,300
3750,4894,14,1993-06-20,monthly,Ceske Budejovice,south Bohemia,177686,9,74.8,10045,135,69,27,10,1,1.4,1.71,6604.0,6295,1,1.0,5997.0,1993-11-04,117024.0,4876.0,24.0,A,True,False,54500,15,14.0,135209,800
3751,4907,42,1994-02-06,monthly,Havlickuv Brod,east Bohemia,95907,7,59.1,8388,87,87,25,5,2,2.4,2.94,1658.0,1668,1,0.0,5999.0,1996-01-03,98832.0,2059.0,48.0,C,True,False,41200,15,NA,70009,500
3752,4937,12,1993-02-20,monthly,Pribram,central Bohemia,107870,6,58.0,8754,137,84,29,6,1,3.8,4.31,3804.0,3868,1,0.0,6004.0,1994-07-23,143904.0,5996.0,24.0,A,True,False,64700,15,NA,135935,700
3753,4948,43,1995-07-29,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085.0,3891,1,0.0,6006.0,1996-11-15,359760.0,5996.0,60.0,C,True,False,60000,15,NA,127808,900
3754,4949,33,1996-10-14,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650.0,4859,1,1.0,6007.0,1997-08-30,289920.0,6040.0,48.0,C,True,False,41200,15,1.0,124678,400
3755,4981,54,1996-01-22,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,1,0.0,6011.0,1996-11-28,179328.0,3736.0,48.0,C,True,False,23040,15,NA,81615,200
3756,4999,1,1996-02-12,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,2,1.0,6014.0,1997-05-18,165168.0,4588.0,36.0,C,True,False,46500,15,3.0,124254,300
3757,5001,53,1995-12-15,monthly,Blansko,south Moravia,107911,7,50.9,8240,99,88,33,6,2,2.5,3.56,1850.0,1903,1,0.0,6015.0,1996-11-09,110112.0,4588.0,24.0,A,True,False,63000,15,NA,135658,700
3758,5011,31,1993-08-25,monthly,Tachov,west Bohemia,51313,4,59.2,8930,108,34,12,3,1,3.5,4.2,1328.0,1452,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,62700,1,NA,125712,-16504
3759,5024,70,1995-08-20,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,17500,15,NA,40527,-6605
3760,5033,54,1995-08-03,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,1,0.0,6019.0,1996-07-25,11400.0,950.0,12.0,A,True,False,6700,15,NA,49934,300
3761,5063,43,1995-10-11,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085.0,3891,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,33700,5,NA,113049,-2142
3762,5065,66,1993-01-24,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247.0,2103,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,59800,0,NA,141961,-5
3763,5072,6,1996-04-12,monthly,Kutna Hora,central Bohemia,77963,4,51.5,8546,126,60,23,4,2,2.9,4.02,2640.0,3120,1,0.0,6028.0,1997-02-09,317520.0,5292.0,60.0,C,True,False,44800,15,NA,83424,1100
3764,5092,74,1993-12-21,monthly,Ostrava - mesto,north Moravia,323870,1,100.0,10673,100,0,0,0,1,4.7,5.44,18782.0,18347,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,21700,9,NA,34411,-34521
3765,5118,72,1995-08-05,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672.0,9208,1,0.0,6037.0,1997-05-04,53232.0,1109.0,48.0,C,True,False,15360,15,NA,50515,1100
3766,5120,1,1993-06-21,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,1.0,6038.0,1994-08-10,323472.0,6739.0,48.0,A,True,False,64000,15,2.0,128939,200
3767,5125,1,1995-09-14,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,53100,0,NA,156275,-13433
3768,5126,58,1995-04-03,monthly,Jihlava,south Moravia,109164,4,63.6,8757,96,98,16,6,1,3.3,3.95,2212.0,2471,2,0.0,6043.0,1996-01-11,20352.0,424.0,48.0,C,True,False,9600,15,NA,44428,400
3769,5129,68,1993-06-08,monthly,Frydek - Mistek,north Moravia,228848,6,57.2,9893,96,15,40,18,2,4.0,4.72,5623.0,5887,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,66600,0,NA,171917,-13589
3770,5164,5,1997-05-13,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616.0,3040,1,0.0,6052.0,1998-03-23,22356.0,621.0,36.0,C,True,False,14400,15,NA,37213,6392
3771,5180,54,1997-02-24,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,2,1.0,6054.0,1998-07-16,58764.0,4897.0,12.0,C,True,False,48500,15,NA,111219,700
3772,5181,75,1996-02-03,monthly,Prerov,north Moravia,138032,5,64.6,8819,99,67,30,4,2,5.3,5.66,4063.0,4505,1,0.0,6055.0,1997-04-28,399120.0,6652.0,60.0,C,True,False,30200,15,NA,85656,300
3773,5213,1,1995-08-18,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,1.0,6063.0,1996-04-25,320976.0,6687.0,48.0,D,True,True,63400,6,1.0,130775,-2052
3774,5215,55,1993-07-01,monthly,Brno - venkov,south Moravia,157042,9,33.9,8743,111,49,70,18,0,1.8,2.43,3659.0,3894,1,1.0,6064.0,1994-08-04,14628.0,1219.0,12.0,A,True,False,17600,2,5.0,78661,200
3775,5263,64,1995-07-14,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484.0,4265,1,0.0,6073.0,1996-11-12,276300.0,4605.0,60.0,C,True,False,30560,15,NA,73335,500
3776,5267,4,1996-01-12,monthly,Kladno,central Bohemia,149893,6,67.4,9753,109,63,29,6,2,4.6,5.05,5244.0,5892,1,0.0,6075.0,1997-11-26,129312.0,5388.0,24.0,D,True,True,63800,11,NA,117299,-8657
3777,5269,49,1996-07-04,monthly,Semily,east Bohemia,75685,9,60.8,8208,155,31,28,5,1,1.8,2.26,1660.0,2123,1,0.0,6076.0,1997-02-02,117420.0,1957.0,60.0,C,True,False,26900,15,NA,68585,500
3778,5270,44,1993-01-13,monthly,Chrudim,east Bohemia,105606,7,53.0,8254,97,77,26,7,2,2.7,3.76,2166.0,2325,1,0.0,6077.0,1993-11-22,79608.0,3317.0,24.0,A,True,False,66300,15,NA,136655,800
3779,5283,15,1997-09-18,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845.0,1879,1,0.0,6078.0,1998-09-09,170832.0,3559.0,48.0,C,True,False,52000,15,NA,141462,700
3780,5290,34,1997-07-21,monthly,Chomutov,north Bohemia,125236,5,87.7,9675,100,28,11,1,4,6.4,7.68,5323.0,5190,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,38800,3,NA,103618,-651
3781,5305,47,1996-09-16,monthly,Pardubice,east Bohemia,162580,6,72.8,9538,111,83,26,5,1,1.5,1.81,6079.0,5410,1,0.0,6083.0,1998-03-31,240528.0,5011.0,48.0,C,True,False,34900,15,NA,86335,600
3782,5313,40,1993-04-29,monthly,Teplice,north Bohemia,128118,8,85.3,9317,97,9,16,6,3,6.4,7.07,6949.0,6872,1,0.0,6087.0,1994-02-27,300660.0,5011.0,60.0,C,True,False,63900,15,NA,135577,800
3783,5317,28,1996-10-20,monthly,Plzen - sever,west Bohemia,72541,8,36.9,8594,112,66,26,10,0,1.6,2.01,1580.0,1525,1,0.0,6088.0,1997-03-07,90180.0,2505.0,36.0,C,True,False,20400,15,NA,52787,200
3784,5343,64,1993-06-08,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484.0,4265,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,32000,6,NA,58097,-17623
3785,5357,70,1994-12-18,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,38720,0,NA,89940,-134
3786,5358,4,1995-05-18,monthly,Kladno,central Bohemia,149893,6,67.4,9753,109,63,29,6,2,4.6,5.05,5244.0,5892,1,0.0,6095.0,1997-01-24,68340.0,1139.0,60.0,C,True,False,33600,15,NA,77351,500
3787,5366,70,1993-08-09,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,67700,0,NA,143535,-25610
3788,5369,54,1993-02-25,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,28200,0,NA,41784,-7146
3789,5372,48,1993-05-08,monthly,Rychnov nad Kneznou,east Bohemia,78955,9,59.0,9060,124,50,24,8,1,1.7,2.44,1655.0,1717,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,70500,1,NA,167672,-1058
3790,5387,1,1993-10-05,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,26300,0,NA,47279,-10714
3791,5395,47,1996-04-26,monthly,Pardubice,east Bohemia,162580,6,72.8,9538,111,83,26,5,1,1.5,1.81,6079.0,5410,1,0.0,6104.0,1997-09-05,158184.0,4394.0,36.0,C,True,False,52400,15,NA,140530,400
3792,5422,66,1994-10-22,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247.0,2103,2,0.0,6109.0,1996-06-03,368880.0,6148.0,60.0,C,True,False,64500,15,NA,154699,1100
3793,5423,15,1993-05-02,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845.0,1879,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,59700,1,NA,138290,-1965
3794,5428,24,1993-04-14,monthly,Karlovy Vary,west Bohemia,122603,8,80.0,8991,128,25,21,6,2,1.3,2.01,5198.0,5273,1,0.0,6111.0,1993-09-24,174744.0,7281.0,24.0,B,True,True,64500,15,NA,151180,-3564
3795,5429,71,1995-09-22,monthly,Novy Jicin,north Moravia,161227,10,69.7,8678,102,5,35,11,4,5.9,5.57,4980.0,4595,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,24800,1,NA,40248,-33223
3796,5442,34,1993-03-22,monthly,Chomutov,north Bohemia,125236,5,87.7,9675,100,28,11,1,4,6.4,7.68,5323.0,5190,1,1.0,6112.0,1994-06-17,174744.0,7281.0,24.0,B,True,True,67800,0,4.0,123222,-6831
3797,5445,72,1997-02-19,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672.0,9208,1,0.0,6113.0,1997-10-01,78696.0,2186.0,36.0,C,True,False,14100,15,NA,56766,1000
3798,5472,1,1993-05-04,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,23200,0,NA,37045,-2376
3799,5477,57,1995-12-17,monthly,Hodonin,south Moravia,161954,8,48.0,8720,116,21,37,20,3,3.7,4.5,3729.0,3651,1,1.0,6118.0,1997-10-04,349392.0,7279.0,48.0,C,True,False,52700,15,8.0,151614,900
3800,5481,52,1993-08-16,monthly,Usti nad Orlici,east Bohemia,139012,10,61.9,8363,108,59,41,8,3,2.5,3.49,2564.0,2799,1,0.0,6120.0,1994-09-11,209184.0,4358.0,48.0,A,True,False,63800,15,NA,119383,1000
3801,5483,13,1993-03-28,monthly,Rakovnik,central Bohemia,53921,2,41.3,8598,123,61,22,1,1,2.7,3.26,1597.0,1875,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,51300,0,NA,85346,-1383
3802,5505,1,1996-04-26,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,61800,2,7.0,143964,-1879
3803,5541,43,1995-03-24,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085.0,3891,1,0.0,6130.0,1996-07-18,32640.0,680.0,48.0,C,True,False,27700,15,NA,65177,300
3804,5546,43,1993-05-28,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085.0,3891,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,39600,1,NA,80352,-655
3805,5572,15,1997-08-11,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845.0,1879,1,0.0,6136.0,1998-04-19,140880.0,2348.0,60.0,C,True,False,38900,15,NA,122248,800
3806,5591,9,1996-03-16,monthly,Nymburk,central Bohemia,81344,6,55.3,8899,149,61,23,4,2,3.3,3.97,2987.0,2487,2,0.0,6142.0,1997-01-21,221880.0,3698.0,60.0,C,True,False,23884,2,NA,75663,1000
3807,5593,15,1996-02-27,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845.0,1879,1,1.0,6144.0,1996-08-09,44376.0,3698.0,12.0,A,True,False,64700,15,22.0,149337,800
3808,5622,70,1993-02-08,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,1.0,6150.0,1994-11-02,83016.0,6918.0,12.0,A,True,False,64400,15,3.0,138532,700
3809,5628,61,1994-06-17,monthly,Trebic,south Moravia,117897,6,53.8,8814,107,139,28,5,1,4.7,5.74,2112.0,2059,1,0.0,6151.0,1995-04-25,225420.0,3757.0,60.0,C,True,False,31360,15,NA,60399,200
3810,5648,59,1997-06-13,monthly,Kromeriz,south Moravia,108871,6,62.1,8444,106,41,29,7,2,3.2,3.47,2595.0,2305,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,59600,2,NA,124452,-997
3811,5661,53,1995-12-20,monthly,Blansko,south Moravia,107911,7,50.9,8240,99,88,33,6,2,2.5,3.56,1850.0,1903,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,77700,1,NA,142074,-24041
3812,5692,66,1996-02-25,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247.0,2103,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,22477,6,NA,90197,-2346
3813,5698,1,1997-09-04,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,2,0.0,6168.0,1998-11-21,99216.0,2756.0,36.0,C,True,False,54500,15,NA,124072,300
3814,5700,42,1993-07-20,monthly,Havlickuv Brod,east Bohemia,95907,7,59.1,8388,87,87,25,5,2,2.4,2.94,1658.0,1668,1,0.0,6169.0,1995-03-16,103680.0,1728.0,60.0,D,True,True,26240,3,NA,46520,-19310
3815,5735,52,1995-01-25,monthly,Usti nad Orlici,east Bohemia,139012,10,61.9,8363,108,59,41,8,3,2.5,3.49,2564.0,2799,1,0.0,6175.0,1996-02-21,290700.0,4845.0,60.0,D,True,True,56400,4,NA,129626,-2825
3816,5740,43,1993-04-16,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085.0,3891,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,63300,0,NA,133182,-3725
3817,5758,44,1997-07-28,monthly,Chrudim,east Bohemia,105606,7,53.0,8254,97,77,26,7,2,2.7,3.76,2166.0,2325,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,33600,1,NA,109635,-4197
3818,5767,72,1993-06-16,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672.0,9208,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,23040,7,NA,45844,-468
3819,5774,1,1995-06-08,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,6185.0,1995-11-28,31176.0,1299.0,24.0,A,True,False,16900,15,NA,65770,700
3820,5794,70,1995-07-14,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,2,0.0,6190.0,1996-05-06,123600.0,2060.0,60.0,C,True,False,48900,15,NA,125562,300
3821,5837,5,1996-07-18,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616.0,3040,1,0.0,6196.0,1997-09-14,177804.0,4939.0,36.0,C,True,False,60100,15,NA,140728,800
3822,5868,44,1993-02-02,monthly,Chrudim,east Bohemia,105606,7,53.0,8254,97,77,26,7,2,2.7,3.76,2166.0,2325,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,64400,15,NA,174680,-3370
3823,5870,75,1997-09-17,monthly,Prerov,north Moravia,138032,5,64.6,8819,99,67,30,4,2,5.3,5.66,4063.0,4505,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,42400,15,NA,158654,-1119
3824,5878,76,1996-11-19,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736.0,2807,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,33280,0,NA,97080,-137
3825,5891,54,1993-01-25,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,1,1.0,6202.0,1994-04-18,65184.0,5432.0,12.0,A,True,False,57600,15,18.0,159892,900
3826,5912,45,1996-10-25,monthly,Jicin,east Bohemia,77917,5,53.5,8390,132,85,19,6,1,2.2,2.89,2080.0,2122,1,0.0,6207.0,1998-06-23,184620.0,3077.0,60.0,C,True,False,18513,15,NA,65518,1100
3827,5927,15,1993-11-26,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845.0,1879,1,0.0,6210.0,1994-06-06,87216.0,1817.0,48.0,B,True,True,21429,0,NA,47942,-5238
3828,5944,27,1997-06-06,monthly,Plzen - jih,west Bohemia,67298,7,43.8,8561,110,71,19,10,0,0.6,1.29,1029.0,1127,1,1.0,6215.0,1998-06-18,78720.0,1640.0,48.0,C,True,False,21600,15,2.0,68640,1000
3829,5952,50,1993-09-07,monthly,Svitavy,east Bohemia,102609,6,52.0,8187,94,75,33,2,3,4.8,5.45,2123.0,2134,1,1.0,6216.0,1994-09-30,141240.0,5885.0,24.0,A,True,False,43500,15,50.0,114517,1000
3830,5984,11,1993-11-11,monthly,Praha - zapad,central Bohemia,75637,7,36.5,9622,154,35,36,9,0,0.4,0.59,3475.0,3529,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,24700,8,NA,64375,-1308
3831,5991,1,1993-11-21,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,6223.0,1994-11-03,61056.0,1272.0,48.0,A,True,False,35500,15,NA,57224,900
3832,6030,47,1993-08-24,monthly,Pardubice,east Bohemia,162580,6,72.8,9538,111,83,26,5,1,1.5,1.81,6079.0,5410,1,1.0,6227.0,1995-03-04,28248.0,1177.0,24.0,A,True,False,44000,15,14.0,124819,400
3833,6040,1,1993-04-22,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,6229.0,1994-10-02,11736.0,489.0,24.0,A,True,False,27900,15,NA,70827,1100
3834,6051,56,1993-08-28,monthly,Breclav,south Moravia,124605,8,46.0,8772,126,11,42,14,1,4.6,4.98,2854.0,3158,1,0.0,6232.0,1994-07-08,276660.0,7685.0,36.0,B,True,True,11300,2,NA,34012,-4668
3835,6061,1,1997-03-08,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,6234.0,1998-05-28,5148.0,429.0,12.0,C,True,False,38240,15,NA,66177,1000
3836,6062,24,1996-08-28,monthly,Karlovy Vary,west Bohemia,122603,8,80.0,8991,128,25,21,6,2,1.3,2.01,5198.0,5273,1,1.0,6235.0,1998-04-19,321360.0,5356.0,60.0,C,True,False,63200,15,NA,116559,700
3837,6064,49,1997-01-11,monthly,Semily,east Bohemia,75685,9,60.8,8208,155,31,28,5,1,1.8,2.26,1660.0,2123,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,8100,0,NA,34068,-3262
3838,6075,19,1996-09-15,monthly,Prachatice,south Bohemia,51428,4,52.7,8402,120,50,11,3,1,3.1,3.98,999.0,1099,1,0.0,6237.0,1998-01-06,407952.0,8499.0,48.0,D,True,True,9900,15,NA,29697,-1450
3839,6097,29,1997-06-15,monthly,Rokycany,west Bohemia,45714,6,55.6,8843,113,52,10,5,1,2.8,3.6,818.0,888,1,0.0,6242.0,1997-10-22,26208.0,728.0,36.0,C,True,False,9800,15,NA,45816,1000
3840,6138,54,1997-01-22,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,2,0.0,6249.0,1997-07-30,67608.0,2817.0,24.0,C,True,False,26800,15,NA,54658,200
3841,6148,74,1993-12-27,monthly,Ostrava - mesto,north Moravia,323870,1,100.0,10673,100,0,0,0,1,4.7,5.44,18782.0,18347,2,1.0,6253.0,1994-11-04,59760.0,2490.0,24.0,A,True,False,32160,15,50.0,117838,300
3842,6157,34,1996-11-11,monthly,Chomutov,north Bohemia,125236,5,87.7,9675,100,28,11,1,4,6.4,7.68,5323.0,5190,1,1.0,6254.0,1997-12-28,247920.0,5165.0,48.0,C,True,False,63800,15,8.0,133662,1000
3843,6158,67,1996-05-13,monthly,Bruntal,north Moravia,106054,6,63.1,8110,109,38,25,6,2,5.7,6.55,3244.0,3079,1,0.0,6255.0,1997-02-08,247920.0,5165.0,48.0,D,True,True,45900,0,NA,126697,-1164
3844,6265,5,1996-11-01,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616.0,3040,1,1.0,6278.0,1997-06-10,87360.0,3640.0,24.0,C,True,False,58400,15,8.0,134714,200
3845,6273,38,1993-07-21,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7.0,8.23,2653.0,2822,1,1.0,6279.0,1994-06-07,87360.0,3640.0,24.0,A,True,False,59400,15,2.0,146350,200
